date,world_name,ranking,character_name,character_level,character_exp,class_name,sub_class_name,character_popularity,character_guildname
2023-12-22,크로아,1351,보규,287,49922010786894,도적,듀얼블레이더,370,사해
2023-12-22,스카니아,1352,예식,287,49914511891444,마법사,비숍,122,반숙
2023-12-22,이노시스,1353,사곡복서,287,49897028502430,기사단,스트라이커,1313,당근
2023-12-22,제니스,1354,명예의전당,287,49877584125479,카이저,,3607,마운틴듀
2023-12-22,크로아,1355,꼬이지,287,49822071177360,호영,,5139,시원
2023-12-22,엘리시움,1356,이현호,287,49612224166688,전사,팔라딘,291,
2023-12-22,루나,1357,포스졍,287,49488168148467,루미너스,,277,얼짱
2023-12-22,스카니아,1358,호니,287,49463618475587,은월,,2658,사랑
2023-12-22,스카니아,1359,수다,287,49207231322067,레지스탕스,제논,700,우주
2023-12-22,루나,1360,뺑자,287,49193003924597,도적,듀얼블레이더,58,자장가
2023-12-22,크로아,1361,잠자고싶호영,287,49099003212237,호영,,41,라이
2023-12-22,루나,1362,은손,287,49014413557448,은월,,3331,대견
2023-12-22,스카니아,1363,주라미,287,48951791930104,엔젤릭버스터,,673,해피
2023-12-22,엘리시움,1364,혜선,287,48716233575979,아란,,1214,
2023-12-22,엘리시움,1365,환타,287,48690064224349,도적,나이트로드,7601,
2023-12-22,베라,1366,Makylia,287,48655132689393,팬텀,,1169,리아
2023-12-22,스카니아,1367,야옹이는귀욤,287,48319762398443,마법사,비숍,363,크아아앙
2023-12-22,크로아,1368,느파,287,48100598364484,라라,,212,오프
2023-12-22,엘리시움,1369,미호빵띠,287,47871539569484,해적,캡틴,36,
2023-12-22,베라,1370,혜경,287,47784114460663,마법사,비숍,762,케찹
2023-12-22,크로아,1371,땃미,287,47761844477836,기사단,소울마스터,4199,비모
2023-12-22,크로아,1372,별봐,287,47553512571496,기사단,윈드브레이커,115,동화
2023-12-22,오로라,1373,로7I,287,47380439113975,기사단,윈드브레이커,170,MOON
2023-12-22,크로아,1374,제루,287,47070730721790,레지스탕스,제논,386,오디
2023-12-22,베라,1375,미사카미코토,287,47013856005170,아델,,4082,새빛
2023-12-22,스카니아,1376,시누열,287,46982085658950,카인,,369,샤샤
2023-12-22,엘리시움,1377,리싯,287,46786947264336,아델,,403,
2023-12-22,스카니아,1378,보공,287,46732085047602,초월자,제로,4630,사이
2023-12-22,크로아,1379,Aeshe,287,46668383833493,초월자,제로,6976,Camellia
2023-12-22,루나,1380,맺돌,287,46579699789886,팬텀,,458,욘석들
2023-12-22,루나,1381,피느님,287,46533871801014,레지스탕스,데몬슬레이어,15206,하얀구름
2023-12-22,스카니아,1382,스페셜,287,46445574870944,해적,캐논마스터,1681,곰댕이
2023-12-22,루나,1383,루나하치,287,46318474197201,도적,나이트로드,8655,달성
2023-12-22,스카니아,1384,MATHNOVA,287,45873605605741,전사,다크나이트,1943,사랑
2023-12-22,루나,1385,대리장사,287,45866558216938,레지스탕스,데몬어벤져,1017,진인
2023-12-22,레드,1386,앗잠깐만친구,287,45793953321667,전사,다크나이트,2996,우아
2023-12-22,크로아,1387,섹마,287,45661486177169,해적,캡틴,397,지존
2023-12-22,스카니아,1388,지나,287,45582802951815,마법사,"아크메이지(불,독)",1317,미소
2023-12-22,베라,1389,연주b,287,45281778798641,도적,나이트로드,173,반달
2023-12-22,엘리시움,1390,령쨘,287,44952236282720,아델,,1994,
2023-12-22,베라,1391,듀오,287,44859651334814,도적,듀얼블레이더,1962,반달
2023-12-22,크로아,1392,섹슷,287,44845040226260,아크,,79,지존
2023-12-22,루나,1393,밥죠,287,44693560407903,아크,,1284,베베
2023-12-22,엘리시움,1394,푸루리,287,44513513595574,에반,,2311,
2023-12-22,스카니아,1395,레어,287,44473706301668,호영,,878,치즈
2023-12-22,엘리시움,1396,학교생활관,287,44400223176804,전사,히어로,3232,
2023-12-22,스카니아,1397,큰형,287,44195409650549,레지스탕스,메카닉,858,화원
2023-12-22,엘리시움,1398,소덜렁,287,44063565383965,메르세데스,,247,
2023-12-22,루나,1399,무검,287,43944687393881,전사,히어로,1277,지존
2023-12-22,스카니아,1400,붓싼,287,43800644197087,마법사,비숍,2801,아깽이
2023-12-22,루나,1401,따닥,287,43795037933975,해적,캐논마스터,532,지존
2023-12-22,엘리시움,1402,Kanata,287,43707260495860,은월,,157,
2023-12-22,제니스,1403,밀루미,287,43576616140550,루미너스,,30551,밀루유떼z
2023-12-22,유니온,1404,밸룬,287,43456072477449,카인,,298,Lunes
2023-12-22,크로아,1405,작천청,287,43451050552378,아크,,940,사해
2023-12-22,엘리시움,1406,풍엽형,287,43425106816263,레지스탕스,메카닉,606,
2023-12-22,엘리시움,1407,둥둥,287,43343970160999,마법사,"아크메이지(썬,콜)",278,
2023-12-22,엘리시움,1408,리그,287,43319399866669,도적,듀얼블레이더,614,
2023-12-22,스카니아,1409,엄석대,287,43270647456329,아크,,30766,솔새향
2023-12-22,유니온,1410,Elimentall9,287,43071562806252,마법사,비숍,576,Poison
2023-12-22,스카니아,1411,호우,287,42918325249547,팬텀,,645,초코링
2023-12-22,크로아,1412,쮸현,287,42437346042655,아크,,2119,지존
2023-12-22,루나,1413,고라덕션,287,42401687508645,아델,,676,욘석들
2023-12-22,루나,1414,집념,287,42090914360873,아델,,399,지존
2023-12-22,크로아,1415,커엽요,287,42085549727685,해적,캐논마스터,402,지존
2023-12-22,엘리시움,1416,임여랑,287,41938669207973,팬텀,,6235,
2023-12-22,크로아,1417,모닝자켓,287,41756145593123,기사단,윈드브레이커,2115,돌정령
2023-12-22,엘리시움,1418,훈이쨩카와이,287,41703098404867,기사단,윈드브레이커,1889,
2023-12-22,루나,1419,술히,287,41685390832722,궁수,보우마스터,1220,zi죤
2023-12-22,루나,1420,별규미,287,41486415780587,레지스탕스,데몬어벤져,2043,분꽃
2023-12-22,스카니아,1421,찹쌀모찌랑,287,41202262232932,마법사,비숍,289,미소
2023-12-22,크로아,1422,하기오리츠,287,41063978031784,프렌즈 월드,키네시스,188,단화
2023-12-22,스카니아,1423,림픽,287,40948610519614,전사,다크나이트,167,무무
2023-12-22,베라,1424,내로,287,40921825891776,은월,,5045,반달
2023-12-22,스카니아,1425,로웰임,287,40872440933655,전사,다크나이트,1087,오순
2023-12-22,크로아,1426,피터,287,40781756060508,도적,듀얼블레이더,26206,루루
2023-12-22,오로라,1427,송골뭬,287,40678485934367,마법사,비숍,5523,소감
2023-12-22,크로아,1428,지급아델,287,40659862564023,아델,,516,지존
2023-12-22,스카니아,1429,러셔,287,40580975455709,기사단,나이트워커,474,미소
2023-12-22,베라,1430,토론,287,40533367632036,루미너스,,2019,
2023-12-22,엘리시움,1431,차밍,287,40430010972123,은월,,504,
2023-12-22,루나,1432,든석,287,40373878522845,엔젤릭버스터,,354,Cross
2023-12-22,엘리시움,1433,NeRodan,287,40357459252354,아델,,69,
2023-12-22,크로아,1434,이뜬뚜,287,40335434826856,해적,캐논마스터,2130,마린
2023-12-22,엘리시움,1435,임현진,287,40100600577273,도적,듀얼블레이더,2084,
2023-12-22,루나,1436,3DPAINT,287,39946872327790,도적,듀얼블레이더,90,애쁠
2023-12-22,크로아,1437,쯔뚜,287,39501869880056,도적,나이트로드,200,마린
2023-12-22,유니온,1438,향단,287,39350645794505,마법사,비숍,605,TheQuBic
2023-12-22,엘리시움,1439,리토,287,39296167057319,도적,나이트로드,1638,
2023-12-22,제니스,1440,귤유,287,39258852640941,에반,,160,천운
2023-12-22,루나,1441,맑음딘,287,39132615444998,전사,팔라딘,529,연의
2023-12-22,엘리시움,1442,파원e,287,39018886306526,기사단,윈드브레이커,4404,
2023-12-22,엘리시움,1443,배두,287,38852976160131,은월,,25110,
2023-12-22,크로아,1444,큐링,287,38694062832514,해적,캐논마스터,416,지존
2023-12-22,루나,1445,상성,287,38541549721689,아델,,209,Holic
2023-12-22,스카니아,1446,라뽀뀨,287,38392990855454,아델,,1289,사랑
2023-12-22,크로아,1447,땅도,287,38392805325189,기사단,소울마스터,369,지존
2023-12-22,루나,1448,쿨브로아델,287,38333882259872,아델,,613,
2023-12-22,루나,1449,오신,287,38261842549160,기사단,나이트워커,1891,라루나
2023-12-22,제니스,1450,레쁘띠,287,38176403877558,마법사,"아크메이지(불,독)",266,청린
2023-12-22,스카니아,1451,사방,287,38138115901163,팬텀,,3068,싱긋
2023-12-22,루나,1452,서리,287,38062404042758,에반,,76068,욘석들
2023-12-22,크로아,1453,스왝,287,37578934956238,도적,섀도어,422,하트
2023-12-22,스카니아,1454,랑헤헷,287,37517400853066,마법사,"아크메이지(불,독)",9859,헤헤헷
2023-12-22,스카니아,1455,셰비츠,287,37501629298022,아크,,486,출구
2023-12-22,크로아,1456,쩡쉭,287,37468901456510,아델,,737,초대
2023-12-22,루나,1457,슬리퍼,287,37432091678804,팬텀,,1366,Holic
2023-12-22,베라,1458,믿신,287,37386334023009,호영,,1505,손짓
2023-12-22,이노시스,1459,신프롱,287,37352744086999,기사단,소울마스터,1393,은행
2023-12-22,제니스,1460,황백호,287,37342804050748,마법사,"아크메이지(썬,콜)",1702,달치즈
2023-12-22,엘리시움,1461,바람돌순이,287,37295298979618,궁수,보우마스터,187,
2023-12-22,베라,1462,난대,287,37266737726343,도적,듀얼블레이더,2102,소통
2023-12-22,엘리시움,1463,대동맥,287,37074477261429,도적,듀얼블레이더,2210,
2023-12-22,스카니아,1464,평룡,287,36790684444037,전사,히어로,92,헤로인
2023-12-22,스카니아,1465,페떵이,287,36485781055512,도적,나이트로드,75,리더
2023-12-22,스카니아,1466,라그눅,287,36161693889676,호영,,1384,렌즈
2023-12-22,크로아,1467,나는미용실,287,36131535764537,도적,나이트로드,457,소담
2023-12-22,크로아,1468,브이,287,36039346552004,도적,나이트로드,8310,지존
2023-12-22,크로아,1469,도올,287,35789235476853,프렌즈 월드,키네시스,528,안개꽃
2023-12-22,엘리시움,1470,밑작,287,35681383103764,초월자,제로,5197,
2023-12-22,루나,1471,군함,287,35651620868089,해적,캡틴,6638,지존
2023-12-22,엘리시움,1472,감당나로,287,35476648416225,도적,나이트로드,1322,
2023-12-22,루나,1473,애퓨,287,35423917625578,기사단,윈드브레이커,1139,데코
2023-12-22,크로아,1474,보룬,287,35419759231541,초월자,제로,2222,키티
2023-12-22,엘리시움,1475,언청님,287,35371757162959,궁수,보우마스터,129,
2023-12-22,스카니아,1476,동명짱짱아델,287,35244086043406,아델,,159,연두
2023-12-22,베라,1477,제시,287,35110747652259,마법사,비숍,7238,케찹
2023-12-22,엘리시움,1478,붉은눈,287,34967643670281,도적,섀도어,154,
2023-12-22,크로아,1479,키타이쿠요,287,34961230764426,은월,,9682,평지
2023-12-22,베라,1480,본주인,287,34762014358395,초월자,제로,4037,세움
2023-12-22,엘리시움,1481,페티쒸,287,34402051487750,팬텀,,1089,
2023-12-22,크로아,1482,더원,287,34372687530000,에반,,330,지존
2023-12-22,크로아,1483,성배,287,34207817386412,마법사,비숍,188,허니
2023-12-22,제니스,1484,이얍,287,33908939618117,마법사,비숍,2136,달치즈
2023-12-22,엘리시움,1485,고든프리맨,287,33440566106197,레지스탕스,메카닉,11491,
2023-12-22,루나,1486,가한,287,33217205012744,도적,나이트로드,1342,밸런스
2023-12-22,루나,1487,그치,287,33104828706044,마법사,비숍,5367,엔비
2023-12-22,크로아,1488,잊누,287,32937831826143,해적,바이퍼,524,은하
2023-12-22,엘리시움,1489,평면,287,32812715899609,도적,나이트로드,14088,
2023-12-22,스카니아,1490,맹교,287,32738171026776,궁수,패스파인더,2230,찌찌찌
2023-12-22,크로아,1491,교감,287,32728377568821,도적,듀얼블레이더,771,물주
2023-12-22,스카니아,1492,넣빼,287,32676858724363,기사단,소울마스터,-193,컨버스
2023-12-22,루나,1493,긴코냥,287,32525290219505,루미너스,,190,
2023-12-22,스카니아,1494,느낌이형,287,32499767941681,전사,팔라딘,114,전설
2023-12-22,베라,1495,현건,287,32349184377262,해적,캐논마스터,7822,Crush
2023-12-22,루나,1496,손길닿는곳,287,32312648567981,도적,나이트로드,2709,욘석들
2023-12-22,스카니아,1497,은헤,287,31845792577834,도적,듀얼블레이더,1631,치즈
2023-12-22,스카니아,1498,올인원비숍,287,31604930100280,마법사,비숍,248,토담
2023-12-22,이노시스,1499,생령,287,31577734277441,루미너스,,230,백선
2023-12-22,스카니아,1500,뮤드,287,31538478738974,해적,캐논마스터,353,화원
2023-12-22,루나,1501,봄댕,287,31516411637627,메르세데스,,1370,지존
2023-12-22,베라,1502,다헐,287,31443700064113,도적,듀얼블레이더,1205,순애
2023-12-22,엘리시움,1503,홍시오빠,287,31374597855039,아델,,1456,
2023-12-22,엘리시움,1504,모냐,287,31318838419522,팬텀,,5965,
2023-12-22,엘리시움,1505,에치,287,31317292053045,마법사,"아크메이지(불,독)",266,
2023-12-22,베라,1506,도깨비감투,287,30886998922923,기사단,스트라이커,277,Aura
2023-12-22,루나,1507,떵뚜,287,30718242740527,은월,,2440,욘석둘
2023-12-22,엘리시움,1508,GBen,287,30662713582249,도적,나이트로드,6709,
2023-12-22,유니온,1509,군필히붕이,287,30604070387925,전사,히어로,5478,Lunes
2023-12-22,베라,1510,Bisu,287,30586633285582,도적,섀도어,777,손짓
2023-12-22,엘리시움,1511,흑갠,287,30480448295193,카인,,211,
2023-12-22,스카니아,1512,제비,287,30468141516692,도적,나이트로드,10172,라벨
2023-12-22,엘리시움,1513,보디빌더,287,30408221347849,기사단,소울마스터,251,
2023-12-22,오로라,1514,오리풀,287,30375504146843,마법사,비숍,868,니니
2023-12-22,베라,1515,생목,287,30005258216062,도적,섀도어,92,
2023-12-22,이노시스,1516,늘푸른,287,29915264955670,마법사,"아크메이지(썬,콜)",4051,프라하
2023-12-22,제니스,1517,용깃,287,29878348395238,궁수,패스파인더,445,안아줘요
2023-12-22,스카니아,1518,유민2,287,29734366356540,기사단,윈드브레이커,335,리더
2023-12-22,제니스,1519,적이,287,29690232497070,마법사,비숍,561,야호
2023-12-22,루나,1520,트릭스터,287,29663948444575,기사단,플레임위자드,2839,재획
2023-12-22,엘리시움,1521,롱자이,287,29506890557852,도적,나이트로드,5518,
2023-12-22,레드,1522,회계기준,287,29364434499342,레지스탕스,데몬어벤져,793,Clue
2023-12-22,오로라,1523,gram,287,29354741410615,마법사,비숍,6432,은은
2023-12-22,엘리시움,1524,최민성,287,29342107209629,은월,,490,
2023-12-22,루나,1525,악애,287,29303246133624,마법사,비숍,249,지존
2023-12-22,스카니아,1526,사원,287,29276549735304,레지스탕스,제논,3005,우주
2023-12-22,루나,1527,젤뗄,287,29112055640200,마법사,"아크메이지(썬,콜)",1029,아기고양이
2023-12-22,엘리시움,1528,먹정,287,29099394219000,마법사,비숍,401,
2023-12-22,루나,1529,모든,287,29021539271687,아델,,45229,Cross
2023-12-22,루나,1530,히누짱,287,28668064848091,레지스탕스,메카닉,-61,치키
2023-12-22,루나,1531,땡이,287,28624778209927,루미너스,,2029,지존
2023-12-22,베라,1532,Sxxx,287,28526095611201,기사단,플레임위자드,206,도전
2023-12-22,루나,1533,스프레드,287,28379561744175,도적,나이트로드,80,루나
2023-12-22,루나,1534,나누구냐여,287,28364829387782,아란,,371,수다방
2023-12-22,루나,1535,노란비서,287,28273908561502,호영,,512,Star
2023-12-22,베라,1536,승홍,287,28106854700943,아란,,164,세움
2023-12-22,루나,1537,유채,287,28007417951160,기사단,윈드브레이커,30,지존
2023-12-22,이노시스,1538,연괼,287,27979327613526,아델,,317,피자
2023-12-22,엘리시움,1539,배브릭,287,27815278265907,레지스탕스,데몬어벤져,781,
2023-12-22,크로아,1540,공전,287,27811896389444,기사단,윈드브레이커,584,안개꽃
2023-12-22,스카니아,1541,치후,287,27707024421358,호영,,12365,캔디
2023-12-22,크로아,1542,PH루팡,287,27685484840867,팬텀,,480,정예
2023-12-22,크로아,1543,전사ALZADAR,287,27636164049531,카인,,137,댈람프로토스
2023-12-22,레드,1544,빛의길소마,287,27590102642429,기사단,소울마스터,55,곰돌이
2023-12-22,오로라,1545,튜순,287,27330089902727,도적,나이트로드,262,소감
2023-12-22,스카니아,1546,송화,287,27301312166607,마법사,"아크메이지(불,독)",3463,이별
2023-12-22,스카니아,1547,택민,287,27241671793775,레지스탕스,와일드헌터,798,싱긋
2023-12-22,크로아,1548,여울,287,27230457478182,마법사,"아크메이지(불,독)",5058,루루
2023-12-22,루나,1549,수호검,287,26974671273738,아델,,11131,얼짱
2023-12-22,엘리시움,1550,장난없음,287,26883438086712,마법사,"아크메이지(썬,콜)",99999,
2023-12-22,제니스,1551,멸치조림,287,26486093624741,엔젤릭버스터,,228,계절
2023-12-22,스카니아,1552,축제,287,26408272056718,마법사,"아크메이지(불,독)",2758,초코링
2023-12-22,베라,1553,격화,287,26275986579263,기사단,플레임위자드,333,오키
2023-12-22,루나,1554,박진용,287,26163691582910,마법사,"아크메이지(불,독)",15975,단순
2023-12-22,루나,1555,대사,287,25959436901220,기사단,소울마스터,2878,자장가
2023-12-22,제니스,1556,도민히,287,25955068177038,마법사,비숍,953,라임
2023-12-22,오로라,1557,화백,287,25787842320850,아델,,1365,봄날
2023-12-22,스카니아,1558,태극,287,25768191628439,아델,,559,이지스
2023-12-22,루나,1559,약초쓰다,287,25759313930957,호영,,447,송아
2023-12-22,엘리시움,1560,캥걸,287,25738448614902,엔젤릭버스터,,1251,
2023-12-22,스카니아,1561,뻬삐뾰,287,25725192078163,아델,,6824,봄설
2023-12-22,크로아,1562,개평,287,25658538195106,레지스탕스,메카닉,5649,생글
2023-12-22,크로아,1563,룩룩,287,25395242295096,엔젤릭버스터,,59,라이
2023-12-22,스카니아,1564,띠링,287,25326639750733,아란,,2233,사랑
2023-12-22,아케인,1565,아랄,287,25284546892889,아란,,877,보람은행
2023-12-22,엘리시움,1566,헤븐,287,25120850328478,마법사,비숍,1987,
2023-12-22,루나,1567,프랑,287,24965547131255,팬텀,,223,Cross
2023-12-22,스카니아,1568,쮸웜,287,24964801068996,궁수,패스파인더,2889,빛별
2023-12-22,스카니아,1569,스토썬,287,24841165203991,마법사,"아크메이지(불,독)",5194,레전드
2023-12-22,크로아,1570,백인JT,287,24810523316980,루미너스,,10209,JT길드
2023-12-22,엘리시움,1571,꼴깍,287,24708103128253,마법사,비숍,2344,
2023-12-22,스카니아,1572,핑크빈,287,24653677660871,호영,,191,찌찌찌
2023-12-22,오로라,1573,쮸과,287,24652719976765,궁수,신궁,1000,음식
2023-12-22,루나,1574,시칸,287,24600770460175,도적,나이트로드,13268,욘석들
2023-12-22,루나,1575,레티,287,24537656993675,해적,캡틴,504,Rure
2023-12-22,엘리시움,1576,Sama,287,24427308853484,아란,,724,
2023-12-22,엘리시움,1577,엉빈콩,287,24385565765059,호영,,11328,
2023-12-22,크로아,1578,괜좨,287,24305272662632,레지스탕스,제논,916,EVER
2023-12-22,루나,1579,오류,287,24080434411872,마법사,"아크메이지(썬,콜)",954,듀티
2023-12-22,엘리시움,1580,선달,287,24072389174634,호영,,781,
2023-12-22,스카니아,1581,배디,287,24068699649100,아델,,6763,블루스
2023-12-22,오로라,1582,헤이저,287,23825410806979,카이저,,758,예지몽
2023-12-22,루나,1583,살골,287,23697190688835,전사,다크나이트,3004,처럼
2023-12-22,유니온,1584,비채,287,23656200264244,엔젤릭버스터,,3244,의무
2023-12-22,베라,1585,얍기,287,23532414622182,카인,,37,잔해
2023-12-22,엘리시움,1586,모기,287,23423100877984,도적,듀얼블레이더,1183,
2023-12-22,유니온,1587,슈퍼쌘성우,287,23335043611508,도적,나이트로드,3720,Bless
2023-12-22,루나,1588,단정,287,23289319142224,기사단,윈드브레이커,4758,루나
2023-12-22,유니온,1589,주희디,287,23256641084693,기사단,윈드브레이커,71,Flora
2023-12-22,스카니아,1590,쯔내,287,23234709905491,마법사,"아크메이지(불,독)",256,푸르내
2023-12-22,루나,1591,Nice,287,23188924639936,기사단,소울마스터,360,신비
2023-12-22,엘리시움,1592,울버,287,23168479247961,기사단,소울마스터,1309,
2023-12-22,스카니아,1593,석언,287,23142252052258,도적,나이트로드,74,레전드
2023-12-22,스카니아,1594,듀여블리,287,23053936435979,도적,듀얼블레이더,240,리더
2023-12-22,루나,1595,시쯔,287,22989861402118,호영,,656,욘석들
2023-12-22,스카니아,1596,수능Day73,287,22883766123268,은월,,1714,레전드
2023-12-22,스카니아,1597,나쥐,287,22793261267900,마법사,"아크메이지(썬,콜)",314,초코링
2023-12-22,루나,1598,효민,287,22672638851722,마법사,"아크메이지(불,독)",3875,욘석들
2023-12-22,제니스,1599,바비만두,287,22389411101157,호영,,2111,로안
2023-12-22,크로아,1600,황상범,287,22156687053257,마법사,"아크메이지(불,독)",4193,설레
2023-12-22,스카니아,1601,장영완,287,21935940586295,카인,,192,사랑
2023-12-22,루나,1602,동쭌,287,21599327801912,레지스탕스,데몬슬레이어,3513,하늘
2023-12-22,루나,1603,토히,287,21569475562843,기사단,플레임위자드,1034,욘석들
2023-12-22,루나,1604,자극,287,21561017297045,도적,나이트로드,2366,지존
2023-12-22,스카니아,1605,간로,287,21558986287394,전사,히어로,4429,결전
2023-12-22,크로아,1606,기획팀,287,21498696229071,마법사,비숍,1924,GoodDays
2023-12-22,베라,1607,짜세,287,21438154711574,호영,,443,순애
2023-12-22,스카니아,1608,오드리빈,287,21412304043613,마법사,비숍,563,순수매력
2023-12-22,유니온,1609,황철호,287,21283481044841,호영,,1930,님본
2023-12-22,크로아,1610,지엔,287,21194848022611,레지스탕스,제논,936,싱긋
2023-12-22,루나,1611,올런,287,21080903332158,도적,섀도어,2437,Flora
2023-12-22,크로아,1612,불독세팔,287,20996181558313,마법사,"아크메이지(불,독)",318,Case
2023-12-22,엘리시움,1613,앙크vvv,287,20905066647880,도적,섀도어,322,
2023-12-22,스카니아,1614,루비,287,20849247762961,마법사,"아크메이지(불,독)",404,후닝
2023-12-22,크로아,1615,윤화,287,20651618115608,기사단,윈드브레이커,4157,생글
2023-12-22,크로아,1616,편예린,287,20649422720603,엔젤릭버스터,,579,루어
2023-12-22,오로라,1617,개실망,287,20543669967603,해적,바이퍼,786,다정
2023-12-22,스카니아,1618,덱뻑,287,20520151954865,기사단,윈드브레이커,46,헤로인
2023-12-22,엘리시움,1619,웃지마,287,20441743082921,카이저,,982,
2023-12-22,엘리시움,1620,싸울래,287,20207573392648,도적,듀얼블레이더,289,
2023-12-22,스카니아,1621,똥노비,287,20128809082299,기사단,윈드브레이커,2913,솔새향
2023-12-22,오로라,1622,으줴,287,19959463140138,도적,나이트로드,802,이별
2023-12-22,크로아,1623,하이눈루시안,287,19937008439472,루미너스,,70,당근
2023-12-22,루나,1624,데공,287,19698681859857,궁수,패스파인더,764,뚠카롱
2023-12-22,엘리시움,1625,듀블임뉘당,287,19476270417136,도적,듀얼블레이더,2055,
2023-12-22,루나,1626,우스,287,19215556500857,도적,나이트로드,5338,도로시
2023-12-22,루나,1627,동행큐브,287,19213077715744,궁수,신궁,176,고수time
2023-12-22,베라,1628,베네니케,287,19138017703125,아크,,433,한글날
2023-12-22,베라,1629,디러,287,19116481936213,도적,듀얼블레이더,1041,제리
2023-12-22,엘리시움,1630,혜진,287,19077805941210,도적,나이트로드,4349,
2023-12-22,오로라,1631,성질쓰1레기,287,19065195219889,엔젤릭버스터,,1802,은인
2023-12-22,크로아,1632,유능,287,18880583322625,엔젤릭버스터,,303,지존
2023-12-22,스카니아,1633,통구이,287,18825428879315,마법사,"아크메이지(불,독)",707,반숙
2023-12-22,스카니아,1634,닭뛰,287,18649877296815,마법사,비숍,1032,독도
2023-12-22,베라,1635,시망님,287,18580250145649,아델,,597,바람
2023-12-22,스카니아,1636,협삐,287,18537373112406,도적,듀얼블레이더,60,헤로인
2023-12-22,스카니아,1637,김제성,287,18404273334537,기사단,나이트워커,327,사랑
2023-12-22,루나,1638,이큰구름,287,18384957245444,마법사,비숍,1500,행복한나날
2023-12-22,루나,1639,별의칸타빌레,287,18373167084207,마법사,"아크메이지(썬,콜)",2161,지존
2023-12-22,베라,1640,양씨,287,18187073737440,기사단,플레임위자드,1737,Dream
2023-12-22,크로아,1641,에허,287,18131474493754,궁수,보우마스터,1309,Shiny
2023-12-22,스카니아,1642,도치,287,17999671142693,도적,듀얼블레이더,1447,캔디
2023-12-22,엘리시움,1643,땡뻘,287,17777972638957,메르세데스,,794,
2023-12-22,크로아,1644,창룡,287,17768518295835,전사,다크나이트,1665,지존
2023-12-22,루나,1645,이국주,287,17745324661745,기사단,소울마스터,1511,뉴프랜
2023-12-22,오로라,1646,뚝이몬o,287,17514815184646,기사단,나이트워커,1322,주주
2023-12-22,베라,1647,시빌,287,17405582426711,전사,다크나이트,4644,Class
2023-12-22,엘리시움,1648,정호용,287,17250486432486,마법사,"아크메이지(불,독)",68,
2023-12-22,오로라,1649,옛날눈비,287,17241735349422,궁수,패스파인더,1523,좋은사람
2023-12-22,스카니아,1650,고섯형님,287,16992429677244,기사단,나이트워커,216,리더
2023-12-22,루나,1651,금월,287,16888830174187,은월,,640,지존
2023-12-22,스카니아,1652,무링,287,16828044418243,궁수,패스파인더,1060,고개
2023-12-22,제니스,1653,요환,287,16776166304505,마법사,"아크메이지(불,독)",2077,야호
2023-12-22,루나,1654,오닉스,287,16620874221083,에반,,1135,스타
2023-12-22,베라,1655,아란갑이지,287,16555849978735,아란,,46,달아
2023-12-22,크로아,1656,템셋팅,287,16424218426743,아델,,278,말랑
2023-12-22,루나,1657,앨리셔,287,16150811720860,마법사,"아크메이지(썬,콜)",700,알콩
2023-12-22,루나,1658,크렘린,287,16138602310530,마법사,"아크메이지(불,독)",1485,망곰
2023-12-22,엘리시움,1659,장난아니구마,287,16040259416154,궁수,보우마스터,4480,
2023-12-22,엘리시움,1660,쌍건,287,15966756159144,레지스탕스,와일드헌터,3720,
2023-12-22,스카니아,1661,재야,287,15940662502508,도적,나이트로드,4233,싱긋
2023-12-22,오로라,1662,악사,287,15866168610062,궁수,패스파인더,598,은인
2023-12-22,엘리시움,1663,강연,287,15859189267124,기사단,소울마스터,586,
2023-12-22,크로아,1664,니골,287,15590490708567,레지스탕스,와일드헌터,2543,Abyss
2023-12-22,스카니아,1665,캣칭듀블,287,15338469339680,도적,듀얼블레이더,95,헤로인
2023-12-22,스카니아,1666,밋밋,287,15261329442904,레지스탕스,데몬어벤져,16596,리더
2023-12-22,베라,1667,에휴,287,14942959497826,마법사,비숍,2214,가련
2023-12-22,엘리시움,1668,모기OvO,287,14883739474470,도적,듀얼블레이더,1529,
2023-12-22,베라,1669,동영,287,14769331826245,도적,나이트로드,1453,Aura
2023-12-22,루나,1670,업적,287,14672135015581,엔젤릭버스터,,267,신비
2023-12-22,크로아,1671,정씁,287,14497766010028,레지스탕스,와일드헌터,2204,Abyss
2023-12-22,루나,1672,준하,287,14475680436935,아델,,2070,하트
2023-12-22,크로아,1673,주챔,287,14102480155414,마법사,"아크메이지(불,독)",394,허니
2023-12-22,엘리시움,1674,정쎄주,287,14042207259558,궁수,신궁,52,
2023-12-22,스카니아,1675,기적시간,287,13933786115877,프렌즈 월드,키네시스,68,장송
2023-12-22,루나,1676,반릭,287,13912630776491,마법사,"아크메이지(썬,콜)",340,자장가
2023-12-22,엘리시움,1677,낭송,287,13780477373348,팬텀,,12266,
2023-12-22,엘리시움,1678,승수,287,13594891607636,마법사,"아크메이지(불,독)",297,
2023-12-22,이노시스,1679,늘지,287,13576521303070,기사단,플레임위자드,1244,당근
2023-12-22,엘리시움,1680,갱이와,287,13565508550019,레지스탕스,데몬슬레이어,13094,
2023-12-22,스카니아,1681,시쪼,287,13499694707097,마법사,비숍,1139,리더
2023-12-22,베라,1682,닉밴,287,13359428036683,마법사,비숍,1365,Mesh
2023-12-22,스카니아,1683,쮸시,287,13355866532759,아델,,665,리더
